acc,pre,rec,f1
0.8414634146341463,0.0,0.0,0.0
0.8414634146341463,0.3,0.3333333333333333,0.3157894736842105
0.8414634146341463,0.75,0.47368421052631576,0.5806451612903226
0.8048780487804879,0.6666666666666666,0.47619047619047616,0.5555555555555556
0.7804878048780488,0.6923076923076923,0.391304347826087,0.5
0.8658536585365854,0.7777777777777778,0.6666666666666666,0.717948717948718
0.8658536585365854,0.8214285714285714,0.7931034482758621,0.8070175438596492
0.8292682926829268,0.65,0.65,0.65
0.9878048780487805,0.9714285714285714,1.0,0.9855072463768115
0.8170731707317073,0.6875,0.5238095238095238,0.5945945945945946
0.9634146341463414,0.9814814814814815,0.9636363636363636,0.9724770642201834
0.9390243902439024,0.9795918367346939,0.9230769230769231,0.9504950495049506
0.8170731707317073,0.3,0.2727272727272727,0.28571428571428564
0.7804878048780488,0.7391304347826086,0.5862068965517241,0.6538461538461539
0.8780487804878049,0.5,0.2,0.28571428571428575
0.9512195121951219,0.9512195121951219,0.9512195121951219,0.9512195121951219
0.9390243902439024,0.9807692307692307,0.9272727272727272,0.9532710280373831
0.8780487804878049,0.8958333333333334,0.8958333333333334,0.8958333333333334
0.8902439024390244,0.925,0.8604651162790697,0.891566265060241
0.926829268292683,0.95,0.9047619047619048,0.9268292682926829
0.9512195121951219,0.9574468085106383,0.9574468085106383,0.9574468085106385
0.7926829268292683,0.6363636363636364,0.6086956521739131,0.6222222222222223
0.8902439024390244,0.6,0.5454545454545454,0.5714285714285713
0.8658536585365854,0.7,0.4666666666666667,0.56
0.926829268292683,1.0,0.8888888888888888,0.9411764705882353
0.9512195121951219,0.9846153846153847,0.9552238805970149,0.9696969696969696
0.8658536585365854,0.8936170212765957,0.875,0.8842105263157894
0.8536585365853658,0.88,0.88,0.88
0.8292682926829268,0.7407407407407407,0.7407407407407407,0.7407407407407407
0.8292682926829268,0.8076923076923077,0.7,0.75
0.9512195121951219,1.0,0.9230769230769231,0.9600000000000001
0.8536585365853658,0.8125,0.5909090909090909,0.6842105263157896
0.7926829268292683,0.7083333333333334,0.6296296296296297,0.6666666666666667
0.926829268292683,0.9444444444444444,0.9444444444444444,0.9444444444444444
0.8780487804878049,0.9354838709677419,0.90625,0.9206349206349206
0.8414634146341463,0.6666666666666666,0.47058823529411764,0.5517241379310345
0.8902439024390244,0.8333333333333334,0.7142857142857143,0.7692307692307692
0.7317073170731707,0.6909090909090909,0.8837209302325582,0.7755102040816326
0.7560975609756098,0.7837837837837838,0.7073170731707317,0.7435897435897435
0.8658536585365854,0.9310344827586207,0.8852459016393442,0.9075630252100839
0.8414634146341463,0.8918918918918919,0.9295774647887324,0.9103448275862069
0.7560975609756098,0.7368421052631579,0.7368421052631579,0.7368421052631579
0.9146341463414634,0.9444444444444444,0.8717948717948718,0.9066666666666667
0.8658536585365854,0.851063829787234,0.9090909090909091,0.8791208791208791
0.8536585365853658,0.90625,0.90625,0.90625
0.8658536585365854,0.9183673469387755,0.8653846153846154,0.8910891089108911
0.9634146341463414,0.9811320754716981,0.9629629629629629,0.9719626168224299
0.8902439024390244,0.6666666666666666,0.2,0.30769230769230765
0.975609756097561,1.0,0.96,0.9795918367346939
0.8658536585365854,0.7058823529411765,0.6666666666666666,0.6857142857142857
0.8658536585365854,0.9555555555555556,0.8269230769230769,0.88659793814433
0.9024390243902439,0.8333333333333334,0.4166666666666667,0.5555555555555556
0.8658536585365854,0.45454545454545453,0.5,0.47619047619047616
0.926829268292683,1.0,0.8695652173913043,0.9302325581395349
0.9512195121951219,0.9411764705882353,0.9411764705882353,0.9411764705882353
0.926829268292683,0.9230769230769231,0.7058823529411765,0.8000000000000002
0.8780487804878049,0.45454545454545453,0.5555555555555556,0.5
0.9024390243902439,1.0,0.2727272727272727,0.42857142857142855
0.9512195121951219,1.0,0.9024390243902439,0.9487179487179488
0.8902439024390244,0.6363636363636364,0.5833333333333334,0.6086956521739131
0.8780487804878049,0.972972972972973,0.8,0.8780487804878049
0.8292682926829268,0.6111111111111112,0.6111111111111112,0.6111111111111112
0.9024390243902439,0.9411764705882353,0.8421052631578947,0.8888888888888888
0.9512195121951219,1.0,0.9230769230769231,0.9600000000000001
0.7682926829268293,0.5833333333333334,0.6086956521739131,0.5957446808510638
0.8414634146341463,0.851063829787234,0.8695652173913043,0.8602150537634409
0.975609756097561,0.9411764705882353,1.0,0.9696969696969697
0.9634146341463414,1.0,0.9411764705882353,0.9696969696969697
0.8170731707317073,0.7,0.6086956521739131,0.6511627906976744
0.9390243902439024,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.926829268292683,0.6,0.42857142857142855,0.5
0.9146341463414634,0.6,0.375,0.4615384615384615
0.8902439024390244,0.8125,0.6842105263157895,0.742857142857143
0.7682926829268293,0.5652173913043478,0.5909090909090909,0.5777777777777778
0.9024390243902439,0.9142857142857143,0.8648648648648649,0.888888888888889
0.8780487804878049,0.4,0.5,0.4444444444444445
0.9634146341463414,0.9411764705882353,0.9696969696969697,0.955223880597015
0.926829268292683,0.6666666666666666,0.5,0.5714285714285715
0.9512195121951219,1.0,0.9230769230769231,0.9600000000000001
0.9512195121951219,1.0,0.9024390243902439,0.9487179487179488
0.9390243902439024,0.9411764705882353,0.9142857142857143,0.9275362318840579
0.8658536585365854,0.8936170212765957,0.875,0.8842105263157894
0.975609756097561,0.9411764705882353,1.0,0.9696969696969697
0.7804878048780488,0.5833333333333334,0.35,0.4375
0.9146341463414634,0.75,0.6923076923076923,0.7199999999999999
0.9146341463414634,1.0,0.3,0.4615384615384615
0.9634146341463414,1.0,0.9411764705882353,0.9696969696969697
0.8780487804878049,0.6666666666666666,0.18181818181818182,0.28571428571428575
0.926829268292683,0.8461538461538461,0.7333333333333333,0.7857142857142856
0.9512195121951219,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.9024390243902439,0.9411764705882353,0.8421052631578947,0.8888888888888888
0.8902439024390244,0.4444444444444444,0.5,0.47058823529411764
0.8658536585365854,0.7777777777777778,0.6666666666666666,0.717948717948718
0.9146341463414634,0.5555555555555556,0.625,0.5882352941176471
0.8780487804878049,0.5555555555555556,0.45454545454545453,0.5
0.9512195121951219,0.8333333333333334,0.625,0.7142857142857143
0.9024390243902439,1.0,0.2,0.33333333333333337
0.6097560975609756,0.5,0.5625,0.5294117647058824
0.9024390243902439,1.0,0.6190476190476191,0.7647058823529412
0.926829268292683,0.75,0.6,0.6666666666666665
0.7560975609756098,0.5833333333333334,0.3181818181818182,0.4117647058823529
0.9146341463414634,0.5,0.42857142857142855,0.4615384615384615
0.8780487804878049,0.42857142857142855,0.3333333333333333,0.375
0.9512195121951219,0.9428571428571428,0.9428571428571428,0.9428571428571428
0.975609756097561,1.0,0.96,0.9795918367346939
0.7926829268292683,0.85,0.5483870967741935,0.6666666666666665
0.9634146341463414,1.0,0.9411764705882353,0.9696969696969697
0.9024390243902439,0.9545454545454546,0.875,0.9130434782608695
0.8292682926829268,0.0,0.0,0.0
0.9512195121951219,0.9090909090909091,0.7692307692307693,0.8333333333333333
0.7804878048780488,0.6153846153846154,0.38095238095238093,0.47058823529411764
0.8536585365853658,1.0,0.14285714285714285,0.25
0.9512195121951219,1.0,0.9230769230769231,0.9600000000000001
0.8780487804878049,0.9555555555555556,0.8431372549019608,0.8958333333333333
0.8658536585365854,1.0,0.21428571428571427,0.35294117647058826
0.9146341463414634,0.4,0.3333333333333333,0.3636363636363636
0.9512195121951219,0.9090909090909091,0.7692307692307693,0.8333333333333333
0.9390243902439024,1.0,0.9056603773584906,0.9504950495049505
0.7926829268292683,0.2222222222222222,0.16666666666666666,0.1904761904761905
0.8902439024390244,0.96,0.8727272727272727,0.9142857142857144
0.8536585365853658,0.4166666666666667,0.5,0.45454545454545453
0.975609756097561,0.9411764705882353,1.0,0.9696969696969697
0.9634146341463414,1.0,0.9411764705882353,0.9696969696969697
0.9390243902439024,0.6923076923076923,0.9,0.7826086956521738
0.8658536585365854,0.45454545454545453,0.5,0.47619047619047616
0.8292682926829268,0.6190476190476191,0.6842105263157895,0.6500000000000001
0.975609756097561,1.0,0.96,0.9795918367346939
0.9512195121951219,0.6,0.6,0.6
0.9512195121951219,0.9803921568627451,0.9433962264150944,0.9615384615384616
0.9512195121951219,0.75,0.9,0.8181818181818182
0.9634146341463414,0.9411764705882353,0.9696969696969697,0.955223880597015
0.975609756097561,0.9411764705882353,1.0,0.9696969696969697
0.9634146341463414,1.0,0.9411764705882353,0.9696969696969697
0.9512195121951219,0.9795918367346939,0.9411764705882353,0.96
0.9512195121951219,1.0,0.9230769230769231,0.9600000000000001
0.8780487804878049,1.0,0.16666666666666666,0.2857142857142857
0.8658536585365854,0.5,0.09090909090909091,0.15384615384615385
0.9634146341463414,1.0,0.9411764705882353,0.9696969696969697
0.8658536585365854,0.4444444444444444,0.4,0.4210526315789474
0.8536585365853658,0.5333333333333333,0.6153846153846154,0.5714285714285715
0.9512195121951219,1.0,0.9024390243902439,0.9487179487179488
0.975609756097561,0.9411764705882353,1.0,0.9696969696969697
